id,user_name,email,phone_number,registration_date,vat_number,invoice_id,user_id,invoice_date,total_amount,supplier_iban,status,due_date,supplier_tax_id,fraud
915,Kristina Collier,lisa84@example.com,(415)583-6156x22069,2024-09-09 00:00:00,VAT965862990,508,915,2025-01-29 00:00:00,2062.77,GB85IINN76059871931776,overdue,2025-02-20 00:00:00,VAT586483116,0
287,Karen Martin,christianthomas@example.net,6767434015,2020-08-21 00:00:00,VAT131396321,509,287,2025-02-09 00:00:00,1330.76,GB63QDOE08684712270931,paid,2025-03-30 00:00:00,VAT874300033,0
631,Elizabeth Henderson,mtaylor@example.net,(892)600-5784x24820,2024-05-01 00:00:00,VAT569985661,510,631,2025-02-09 00:00:00,1201.91,GB38NJWO19242128046146,overdue,2025-02-15 00:00:00,VAT307378939,0
706,Denise Preston,whicks@example.net,7249290804,2020-11-19 00:00:00,VAT318920800,511,706,2025-02-12 00:00:00,4271.85,GB73VBGD44002599355304,overdue,2025-02-15 00:00:00,VAT826922269,0
876,Cory Wall,vsmith@example.com,001-298-689-6897x378,2024-07-14 00:00:00,VAT259644775,512,876,2025-02-11 00:00:00,2446.78,GB94MHRB78276825972705,paid,2025-03-26 00:00:00,VAT839600587,0
285,Laurie Brown,hross@example.com,2872897131,2022-08-21 00:00:00,VAT701775217,513,285,2025-02-10 00:00:00,1671.65,GB56GOQE43276722743965,paid,2025-02-17 00:00:00,VAT510600148,0
583,David Barnett,brianmurillo@example.net,871.556.5458x79938,2022-03-22 00:00:00,VAT882508486,514,583,2025-01-11 00:00:00,806.63,GB42VKZH55407722219436,pending,2025-02-12 00:00:00,VAT991069793,0
532,Gloria Nash,reedamy@example.com,9463769615,2024-05-31 00:00:00,VAT580414159,515,532,2025-03-24 00:00:00,485.13,GB70DULZ84981319305991,overdue,2025-04-16 00:00:00,VAT104065796,0
414,Kerry Williams,tonywarner@example.com,396-919-7176x331,2021-10-22 00:00:00,VAT722860609,516,414,2025-01-01 00:00:00,3164.5,GB75NEGJ23925666923071,paid,2025-02-15 00:00:00,VAT673996627,0
381,Jody Phillips,urodriguez@example.org,650-830-5020x031,2025-03-15 00:00:00,VAT833546082,517,381,2025-02-17 00:00:00,2543.25,GB38FRJE48060379188002,paid,2025-02-24 00:00:00,VAT668597096,0
766,Natasha Phillips,tammywilliams@example.com,8082682423,2020-07-24 00:00:00,VAT525912350,518,766,2025-02-08 00:00:00,5205.52,GB80GOBN57292843981102,overdue,2025-03-27 00:00:00,VAT509826200,1
254,Gregory Summers,qtaylor@example.org,001-360-734-0633x044,2020-10-19 00:00:00,VAT506340099,519,254,2025-02-16 00:00:00,3757.43,GB38CUKD60974941920199,pending,2025-03-20 00:00:00,VAT510600148,0
138,Kevin Hooper,lkennedy@example.org,0000000000,2020-07-01 00:00:00,VAT971478194,520,138,2025-01-26 00:00:00,1444.42,GB83FQBN48454708642940,paid,2025-03-16 00:00:00,VAT390574421,0
257,Courtney Ortega,bonnie24@example.org,750-794-6791,2023-02-13 00:00:00,VAT874990348,521,257,2025-02-25 00:00:00,3096.77,GB59UTLL61720321943436,overdue,2025-03-23 00:00:00,VAT460843722,0
82,Deborah Simmons,qchase@example.com,217-667-2849x04376,2024-05-14 00:00:00,VAT182980994,522,82,2025-01-11 00:00:00,2631.14,GB12KTRN82708731409313,pending,2025-01-27 00:00:00,VAT146587896,0
555,Keith Cox,jessicasparks@example.net,422-789-2235,2021-05-16 00:00:00,VAT331510722,523,555,2025-01-30 00:00:00,3061.39,GB90KILI08821246990025,paid,2025-03-09 00:00:00,VAT542054234,0
712,Sandra Ford,jhowell@example.org,986-955-8379x058,2024-06-05 00:00:00,VAT680033205,524,712,2025-03-03 00:00:00,1288.49,GB83AUFB15277337967445,pending,2025-03-07 00:00:00,VAT333267995,0
103,Jesse Brown,tadams@example.com,(271)281-0076x398,2023-10-19 00:00:00,VAT393187119,525,103,2025-01-06 00:00:00,2468.68,GB09OAGY88793610534326,overdue,2025-01-15 00:00:00,VAT845755029,0
769,Jerry Faulkner,lsanchez@example.org,0000000000,2023-10-12 00:00:00,VAT680266364,526,769,2025-02-07 00:00:00,1733.38,GB84XDYN91113145428043,paid,2025-03-31 00:00:00,VAT139798125,0
695,Julian Moore,wgarza@example.com,849-206-5366x1471,2024-06-30 00:00:00,VAT854829583,527,695,2025-03-26 00:00:00,3617.9,GB22LUVI01209810363366,overdue,2025-04-14 00:00:00,VAT908953425,0
713,Chris Smith,zanderson@example.net,671-819-1781,2024-09-01 00:00:00,VAT133866821,528,713,2025-03-07 00:00:00,4220.42,GB44CISD91764899469644,paid,2025-03-23 00:00:00,VAT503207106,0
956,Valerie Ruiz,fake8089@example.com,(237)811-7429,2021-05-05 00:00:00,VAT918201268,529,956,2025-01-22 00:00:00,332.3,GB29IIKA88381991346377,overdue,2025-02-25 00:00:00,VAT427510108,0
321,Shawn Gonzalez,lking@example.net,902.876.1684x425,2021-10-23 00:00:00,VAT446017278,530,321,2025-01-29 00:00:00,3643.05,GB35ODJN46356191903699,paid,2025-03-05 00:00:00,VAT480586768,0
4,David Cook,yzhang@example.net,001-938-666-3674x017,2023-10-22 00:00:00,VAT663457023,531,4,2025-03-24 00:00:00,3875.59,GB03YMVP96704772201023,pending,2025-04-26 00:00:00,VAT786063912,0
2,Erica Frank,hillkelli@example.org,(926)915-0724x50528,2022-01-20 00:00:00,VAT828891667,532,2,2025-03-19 00:00:00,1933.1,GB62CKAF07323481632552,overdue,2025-02-25 00:00:00,VAT324699426,0
349,Luke Fisher,holderdaniel@example.com,0000000000,2021-12-02 00:00:00,VAT491182399,533,349,2025-03-15 00:00:00,3073.99,GB08CUYD12757589780752,overdue,2025-03-26 00:00:00,VAT491182399,0
413,Xavier Roberts,fake9561@example.com,774.532.5383,2025-02-26 00:00:00,VAT898768745,534,413,2025-03-10 00:00:00,198.96,GB28OAIT62604961581068,pending,2025-01-29 00:00:00,VAT125189968,0
224,Kayla Chen,brandigeorge@example.org,9427912875,2022-02-25 00:00:00,VAT379392544,535,224,2025-03-21 00:00:00,827.41,GB21RABG69127489564732,pending,2025-04-09 00:00:00,VAT520856102,0
851,Rachel Singh,lopezvanessa@example.net,(878)735-6169x985,2021-09-11 00:00:00,VAT339658479,536,851,2025-02-21 00:00:00,1521.55,GB33WLAK90617745602711,pending,2025-04-17 00:00:00,VAT344834669,0
763,Cynthia King,torresmichael@example.net,(654)994-0677,2023-12-21 00:00:00,VAT591261982,537,763,2025-02-21 00:00:00,1463.15,GB24RQMU03536315279084,overdue,2025-03-17 00:00:00,VAT579901702,0
619,Ashlee Gonzales,dukeamy@example.org,(733)918-9216x55115,2020-11-28 00:00:00,VAT482805331,538,619,2025-02-28 00:00:00,4136.78,GB51MCIA21403109522725,overdue,2025-04-24 00:00:00,VAT755497744,0
362,Paul Wilson,stephenstevens@example.com,(313)826-7284,2022-04-09 00:00:00,VAT170963025,539,362,2025-01-12 00:00:00,283.67,GB71HXOY04206529744636,paid,2025-01-15 00:00:00,VAT978328170,0
721,Beth Henry,lray@example.net,401-597-2476,2020-11-15 00:00:00,VAT319912785,540,721,2025-03-25 00:00:00,236.62,GB55UIYP19849103151863,pending,2025-04-14 00:00:00,VAT314948414,0
586,Mrs. Stephanie Sosa,onealmark@example.org,(744)641-4812,2022-02-08 00:00:00,VAT574122732,541,586,2025-03-05 00:00:00,2797.43,GB46NIOL87293528287183,paid,2025-03-14 00:00:00,VAT475784194,0
978,Charles Lopez,michael26@example.org,(403)539-3753,2022-02-09 00:00:00,VAT860922891,542,978,2025-01-20 00:00:00,2148.56,GB36VLEW81546884677781,pending,2025-02-28 00:00:00,VAT714242759,0
957,Courtney Smith,rhonda03@example.com,+1-813-268-7877,2022-05-22 00:00:00,VAT483599612,543,957,2025-01-02 00:00:00,4102.92,GB52GVHZ44959354496529,pending,2025-01-08 00:00:00,VAT747985034,0
732,Tiffany Levy,cristinastevens@example.net,772-738-0216,2024-11-04 00:00:00,VAT589059663,544,732,2025-02-21 00:00:00,423.15,GB74DTAQ36539356832167,pending,2025-04-05 00:00:00,VAT432714301,0
3,Ryan Odonnell,janet87@example.org,9263007836,2022-12-15 00:00:00,VAT673996627,545,3,2025-01-18 00:00:00,2857.23,GB23POMR06070548886896,paid,2025-02-03 00:00:00,VAT741555968,0
516,Stephanie Anderson,gregory98@example.net,(370)300-1832,2024-03-22 00:00:00,VAT982668081,546,516,2025-02-05 00:00:00,302.91,GB33MCRY28199055266975,paid,2025-03-29 00:00:00,VAT921698776,0
180,Mr. William Carpenter,edwardskenneth@example.net,+1-950-663-8904,2024-10-22 00:00:00,VAT568450815,547,180,2025-02-23 00:00:00,653.92,GB20LUKP32213680259710,paid,2025-04-11 00:00:00,VAT443507337,0
199,Diane Jones,ipatterson@example.com,831.515.1573x367,2021-04-05 00:00:00,VAT503207106,548,199,2025-02-05 00:00:00,3311.5,GB28YXJZ94984549155184,pending,2025-02-20 00:00:00,VAT566174284,0
878,Kimberly Clark,fake2719@example.com,832-749-7792x11859,2021-03-07 00:00:00,VAT956177368,549,878,2025-03-22 00:00:00,-2101.23,GB26IYBN01489747325855,pending,2025-03-25 00:00:00,VAT286248021,1
197,Darren Ayers,phillipskayla@example.org,912.419.7783,2024-07-20 00:00:00,VAT699461344,550,197,2025-01-30 00:00:00,1626.65,GB27IJPT97925786204332,paid,2025-02-10 00:00:00,VAT401847863,0
689,Robert Watson,suzannereeves@example.net,001-869-816-2287x809,2022-04-09 00:00:00,VAT509962262,551,689,2025-01-20 00:00:00,1077.61,GB87OWMD72946712571788,overdue,2025-03-01 00:00:00,VAT990964556,0
404,Todd Love,gina27@example.org,(468)441-6526x64083,2023-08-21 00:00:00,VAT951725717,552,404,2025-03-01 00:00:00,4980.16,GB70RDMA06294436760681,paid,2025-04-13 00:00:00,VAT468823165,0
790,Nathaniel Parker,vickimcgrath@example.net,001-503-682-0855x528,2023-08-16 00:00:00,VAT206323718,553,790,2025-03-16 00:00:00,2322.18,GB52QQCT41852552427026,overdue,2025-04-16 00:00:00,VAT125189968,0
883,Mindy Hart,richardsonlaura@example.com,224.527.7076x8672,2022-08-22 00:00:00,VAT441895883,554,883,2025-03-14 00:00:00,2070.31,GB97CBCE46692872148692,overdue,2025-05-02 00:00:00,VAT451027272,0
497,Beverly Simmons MD,tyler51@example.org,(762)786-3442x0060,2020-11-13 00:00:00,VAT137962240,555,497,2025-03-07 00:00:00,829.45,GB54ZVWA41456807916749,pending,2025-05-04 00:00:00,VAT475631992,0
787,Mitchell Mccall,kcole@example.com,(389)797-3555x0063,2022-10-23 00:00:00,VAT293323500,556,787,2025-03-08 00:00:00,2003.58,GB15TSWF37735522102567,pending,2025-04-25 00:00:00,VAT747985034,0
361,Steven Holden,tina69@example.net,001-390-657-6746x6810,2022-07-24 00:00:00,VAT955941296,557,361,2025-01-24 00:00:00,3554.54,GB10DACT86167995392868,overdue,2025-02-26 00:00:00,VAT446017278,0
598,Michael Cantrell,jwalker@example.org,+1-454-680-5155x8120,2024-03-31 00:00:00,VAT650025068,558,598,2025-02-18 00:00:00,2627.54,GB28UOVQ28492245831236,pending,2025-03-27 00:00:00,VAT819914897,0
432,Kristin Greer,kathrynfrank@example.com,7972125830,2024-01-25 00:00:00,VAT905020178,559,432,2025-01-08 00:00:00,1196.32,GB44OECZ27132671902635,pending,2025-02-19 00:00:00,VAT383134167,0
321,Shawn Gonzalez,lking@example.net,902.876.1684x425,2021-10-23 00:00:00,VAT446017278,560,321,2025-03-24 00:00:00,2428.77,GB28KNTX47561816581265,pending,2025-05-18 00:00:00,VAT343261181,0
615,Seth Douglas,davidstone@example.org,472.483.4591,2020-08-11 00:00:00,VAT769527689,561,615,2025-01-09 00:00:00,3756.41,GB25JOUX74769627537570,pending,2025-01-30 00:00:00,VAT985604399,0
761,Lisa Carpenter,lukesmith@example.org,001-677-841-3474x989,2024-11-17 00:00:00,VAT786063912,562,761,2025-01-08 00:00:00,3010.01,GB35NIIT47478288783734,overdue,2025-01-29 00:00:00,VAT500947845,0
304,Ryan Mcgrath,mario56@example.com,+1-587-350-1675x851,2020-03-20 00:00:00,VAT735705333,563,304,2025-01-30 00:00:00,378.35,GB41CNQC83716758006371,overdue,2025-02-21 00:00:00,VAT287430384,0
462,Julia Fuller,yreese@example.net,775.831.8435,2021-11-06 00:00:00,VAT324699426,564,462,2025-03-12 00:00:00,4691.93,GB10QCFG02822599402908,pending,2025-01-17 00:00:00,VAT190711957,0
133,Betty Le,sarah92@example.com,001-309-684-4123,2020-07-16 00:00:00,VAT586914296,565,133,2025-02-19 00:00:00,1252.81,GB83JWTH05829855267556,overdue,2025-03-07 00:00:00,VAT781299912,0
163,Jody Smith,schneiderelizabeth@example.org,426.569.3949x0496,2022-07-07 00:00:00,VAT888798211,566,163,2025-02-16 00:00:00,4829.57,GB61HMVS28504578211261,overdue,2025-03-24 00:00:00,VAT856647825,0
358,Grant Carpenter,jeffrey60@example.com,4387007973,2020-04-28 00:00:00,VAT384921822,567,358,2025-02-01 00:00:00,3764.71,GB97ZKQS87274664504111,pending,2025-03-22 00:00:00,VAT493688271,0
267,Jessica Oconnor,kenneth00@example.org,791-746-1128,2023-02-09 00:00:00,VAT951013571,568,267,2025-02-24 00:00:00,275.49,GB85OBMH14639669114620,pending,2025-04-03 00:00:00,VAT437513569,0
343,Laura Hall,moconnor@example.com,330.822.6037x884,2020-01-26 00:00:00,VAT958053962,569,343,2025-01-05 00:00:00,3217.62,GB75IFWC34471059320591,overdue,2025-01-20 00:00:00,VAT942854713,0
906,Joshua Stewart,adam89@example.net,(281)912-5603,2022-01-25 00:00:00,VAT304755532,570,906,2025-03-09 00:00:00,4063.48,GB19YLJK17278349273592,overdue,2025-04-06 00:00:00,VAT279632111,0
143,Noah Kennedy PhD,brian66@example.org,636-453-0344x979,2024-06-24 00:00:00,VAT583831093,571,143,2025-02-21 00:00:00,4527.96,GB03UPEN18348136613005,paid,2025-03-17 00:00:00,VAT872431905,0
152,Lindsey Gibson,wparker@example.net,001-755-802-0256x1993,2021-12-05 00:00:00,VAT797936166,572,152,2025-02-05 00:00:00,-1706.83,GB61QZAF16735110563207,paid,2025-02-16 00:00:00,VAT490392770,1
987,Sandy Rogers,mooremargaret@example.net,5555340134,2023-05-01 00:00:00,VAT213374346,573,987,2025-02-14 00:00:00,3647.57,GB11XVZY81135977519925,paid,2025-03-12 00:00:00,VAT574765879,0
345,Tyler Juarez,julie35@example.org,433.432.1202x1083,2020-09-18 00:00:00,VAT343510860,574,345,2025-02-09 00:00:00,3160.99,GB09LACQ14616171643021,pending,2025-04-10 00:00:00,VAT745748387,0
39,William Cantrell,fake4699@example.com,6846517892,2022-01-14 00:00:00,VAT391358413,575,39,2025-01-09 00:00:00,2765.63,GB73CLHV60056411103085,pending,2025-01-28 00:00:00,VAT900834181,0
40,Alvin Mckay,xmendoza@example.com,834.488.4631,2022-12-10 00:00:00,VAT505668250,576,40,2025-01-02 00:00:00,625.99,GB77JXKR73558242343900,paid,2025-02-25 00:00:00,VAT648560211,0
293,Lisa Mcintosh,markgarza@example.net,+1-658-641-3098x683,2020-06-20 00:00:00,VAT244199484,577,293,2025-03-02 00:00:00,1541.99,GB04ONYB23271334299330,paid,2025-04-15 00:00:00,VAT918829148,0
131,Cynthia Richmond,michelle24@example.net,001-419-957-2524x045,2020-10-17 00:00:00,VAT876233815,578,131,2025-02-22 00:00:00,1910.75,GB25ABMK06590628591447,pending,2025-04-15 00:00:00,VAT466051208,0
182,Caitlin Sanchez,jordansutton@example.org,4295721963,2024-03-22 00:00:00,VAT857684092,579,182,2025-02-22 00:00:00,1975.8,GB84BCAJ05384543844712,paid,2025-03-13 00:00:00,VAT250771644,0
648,Samantha Landry,ruth60@example.org,895-441-7941x51792,2023-01-05 00:00:00,VAT936419145,580,648,2025-02-15 00:00:00,3172.92,GB22BTTP40173595299371,pending,2025-03-15 00:00:00,VAT232921871,0
991,John Hanson,sparker@example.com,288.594.9246,2021-01-06 00:00:00,VAT999523126,581,991,2025-01-17 00:00:00,2823.92,GB03ICCN66870253627260,paid,2025-02-11 00:00:00,VAT864463014,0
120,Lisa Love,adriana01@example.com,+1-789-719-4358,2022-07-31 00:00:00,VAT787060518,582,120,2025-01-15 00:00:00,1849.42,GB71TPDR82080016109278,paid,2025-02-25 00:00:00,VAT374981399,0
343,Laura Hall,moconnor@example.com,330.822.6037x884,2020-01-26 00:00:00,VAT958053962,583,343,2025-03-13 00:00:00,4825.76,GB61YBSK44150806666090,paid,2025-04-27 00:00:00,VAT314948414,0
253,Melissa Crawford,douglas29@example.com,(764)302-2860x626,2023-08-16 00:00:00,VAT126871480,584,253,2025-03-01 00:00:00,3155.82,GB51USDZ86427811727736,paid,2025-04-15 00:00:00,VAT401826825,0
839,Michelle Ross,nicolehorne@example.net,563-780-9363,2024-07-19 00:00:00,VAT614059515,585,839,2025-02-20 00:00:00,3473.06,GB20JVKV03498002752090,pending,2025-04-03 00:00:00,VAT597303822,0
937,Jermaine Henson,john45@example.com,893-941-1584x0259,2023-01-12 00:00:00,VAT728979248,586,937,2025-01-13 00:00:00,816.49,GB97OBSN85414660077996,paid,2025-02-16 00:00:00,VAT163880024,0
492,John Dominguez,joseph32@example.net,(463)200-9998x678,2022-01-31 00:00:00,VAT461515337,587,492,2025-02-02 00:00:00,245.75,GB67ZZLT41304337702056,pending,2025-03-09 00:00:00,VAT983713822,0
824,Rebecca Michael,lrodriguez@example.net,776.669.2672x62604,2023-12-05 00:00:00,VAT153893881,588,824,2025-03-22 00:00:00,-206.88,GB22GXLJ31831103354361,paid,2025-03-27 00:00:00,VAT871536794,1
16,Diane Mendez,michael45@example.org,802-678-1291,2020-09-27 00:00:00,VAT911787565,589,16,2025-03-16 00:00:00,703.63,GB29BEOD53913844785227,overdue,2025-05-06 00:00:00,VAT116776407,0
516,Stephanie Anderson,gregory98@example.net,(370)300-1832,2024-03-22 00:00:00,VAT982668081,590,516,2025-03-20 00:00:00,3691.24,GB47ONUZ40335143610354,paid,2025-04-23 00:00:00,VAT951725717,0
392,Edwin Gibbs,brandy70@example.net,+1-285-666-3215x623,2020-10-23 00:00:00,VAT248250759,591,392,2025-03-20 00:00:00,1863.5,GB12WOUC93511325286903,overdue,2025-03-31 00:00:00,VAT361506733,0
993,Maureen Riley,fake2932@example.com,954.568.0842,2021-03-28 00:00:00,VAT986112436,592,993,2025-02-04 00:00:00,1502.68,GB63HRKZ69753951192735,overdue,2025-02-16 00:00:00,VAT639354141,0
143,Noah Kennedy PhD,brian66@example.org,636-453-0344x979,2024-06-24 00:00:00,VAT583831093,593,143,2025-03-15 00:00:00,7015.96,GB02LMHI87214631038294,paid,2025-03-27 00:00:00,VAT231288937,1
10,Alexa Adams,shannon77@example.com,+1-595-995-4904x05000,2022-12-25 00:00:00,VAT199178813,594,10,2025-03-24 00:00:00,2812.4,GB66NKDW29164741264805,paid,2025-02-17 00:00:00,VAT537823985,0
634,Michael White,awise@example.org,664.828.8471,2024-12-04 00:00:00,VAT615037509,595,634,2025-01-28 00:00:00,98.82,GB03MMSA81856624979719,overdue,2025-03-20 00:00:00,VAT928767768,0
929,Michael Dunn,cholt@example.net,9024885536,2023-02-02 00:00:00,VAT410982852,596,929,2025-01-21 00:00:00,3205.6,GB95YBSS16060536071039,paid,2025-02-02 00:00:00,VAT579771090,0
566,Rachel Hill,stephenhughes@example.org,873-243-2402x049,2021-07-27 00:00:00,VAT152778223,597,566,2025-02-06 00:00:00,4391.07,GB76ERNW17972008550286,overdue,2025-03-09 00:00:00,VAT870496340,0
534,Bailey Miller,johnfrazier@example.org,001-235-244-1116,2022-07-08 00:00:00,VAT474350254,598,534,2025-03-02 00:00:00,2771.49,GB08XZVQ29186996106555,paid,2025-04-01 00:00:00,VAT116776407,0
448,Ralph Norris,browncolin@example.net,861-554-9025,2021-11-14 00:00:00,VAT923282888,599,448,2025-01-14 00:00:00,3796.05,GB79ICSI46091653479764,paid,2025-02-12 00:00:00,VAT277823208,0
270,Sara Vasquez,campbellrachel@example.net,847-263-6647,2021-10-07 00:00:00,VAT688263758,600,270,2025-01-07 00:00:00,2011.19,GB36RKLT19358744564089,pending,2025-02-19 00:00:00,VAT593517515,0
497,Beverly Simmons MD,tyler51@example.org,(762)786-3442x0060,2020-11-13 00:00:00,VAT137962240,601,497,2025-02-14 00:00:00,2729.2,GB73NQSR20361865508024,overdue,2025-03-07 00:00:00,VAT991069793,0
420,Stephen Parker,schroederalison@example.org,001-436-404-9847x6574,2020-10-03 00:00:00,VAT329148483,602,420,2025-01-14 00:00:00,2753.26,GB55UOYN21596220423625,pending,2025-02-07 00:00:00,VAT463235701,0
694,John Todd,patriciareyes@example.org,(866)775-1102x46654,2024-10-24 00:00:00,VAT150530457,603,694,2025-01-27 00:00:00,3902.68,GB15NCTR61762187379305,overdue,2025-03-26 00:00:00,VAT240576175,0
645,Neil Stephens,wramsey@example.net,324.328.1253x0212,2021-09-23 00:00:00,VAT424507581,604,645,2025-02-09 00:00:00,4534.96,GB70RYXV24752147471413,overdue,2025-02-21 00:00:00,VAT279632111,0
887,Kevin Bush,sloancorey@example.com,716.802.5270,2024-04-12 00:00:00,VAT888466530,605,887,2025-03-09 00:00:00,1619.17,GB71DEEJ35531791214357,pending,2025-05-06 00:00:00,VAT855751452,0
267,Jessica Oconnor,kenneth00@example.org,791-746-1128,2023-02-09 00:00:00,VAT951013571,606,267,2025-01-09 00:00:00,-1889.51,GB79INSZ54497793130294,paid,2025-02-07 00:00:00,VAT779331218,1
503,Toni Miller,kathryngomez@example.net,478.226.3794,2022-08-09 00:00:00,VAT804097207,607,503,2025-03-02 00:00:00,377.21,GB02EPDP89904980996093,pending,2025-04-16 00:00:00,VAT821178183,0
767,Lynn Montoya,parkervargas@example.com,001-540-311-3552,2020-03-09 00:00:00,VAT834134714,608,767,2025-03-16 00:00:00,2313.79,GB33AZGC63746759623280,pending,2025-03-25 00:00:00,VAT267850027,0
222,Christopher Dyer,adamstimothy@example.net,001-967-284-9778x40013,2023-11-13 00:00:00,VAT300620724,609,222,2025-02-11 00:00:00,3517.21,GB42XYFC80382430800303,paid,2025-03-24 00:00:00,VAT597303822,0
870,Amy Brown,delacruzshawn@example.net,0000000000,2023-04-30 00:00:00,VAT651370109,610,870,2025-02-09 00:00:00,-613.33,GB86MNRZ73587582367529,overdue,2025-03-14 00:00:00,VAT509962262,1
478,Kathleen Gutierrez,gsullivan@example.com,(556)747-0318x1744,2022-12-27 00:00:00,VAT640789269,611,478,2025-03-18 00:00:00,3082.68,GB76MPPL83997025548446,pending,2025-04-24 00:00:00,VAT589603420,0
674,Edward Johnson,jcooper@example.com,562-237-1512x7838,2023-02-06 00:00:00,VAT493688271,612,674,2025-01-12 00:00:00,1112.51,GB29PVFS08666760180682,overdue,2025-02-26 00:00:00,VAT857684092,0
897,Michael Ross,vcole@example.net,(843)371-9007x127,2022-01-06 00:00:00,VAT911331457,613,897,2025-03-02 00:00:00,-951.23,GB65EGYN89394736094955,pending,2025-04-18 00:00:00,VAT718761927,1
678,Wanda Clay,cparker@example.net,+1-573-610-1524x8021,2022-06-08 00:00:00,VAT520856102,614,678,2025-02-15 00:00:00,624.99,GB12ECMO70858515344856,overdue,2025-03-04 00:00:00,VAT828589969,0
831,Sara Keller,salinasbrandon@example.net,542-960-2315x1759,2023-04-19 00:00:00,VAT686597439,615,831,2025-03-26 00:00:00,3549.3,GB30RSTL33467072507214,overdue,2025-05-10 00:00:00,VAT501337402,0
392,Edwin Gibbs,brandy70@example.net,+1-285-666-3215x623,2020-10-23 00:00:00,VAT248250759,616,392,2025-03-03 00:00:00,2842.87,GB92FFRL24411982651521,paid,2025-05-02 00:00:00,VAT958470773,0
486,Katrina Rodriguez,johnmoore@example.net,(326)570-6425x2732,2021-11-09 00:00:00,VAT471448420,617,486,2025-01-07 00:00:00,77.65,GB27LHCN57324487525758,paid,2025-01-30 00:00:00,VAT445355543,0
512,Thomas Moore,maria39@example.org,+1-664-651-5200x8366,2023-03-15 00:00:00,VAT907356040,618,512,2025-01-12 00:00:00,4325.01,GB32AENK27083155254455,paid,2025-03-09 00:00:00,VAT120499753,0
639,Jessica Hall,nicholascarroll@example.com,(318)501-3630x08181,2024-08-23 00:00:00,VAT718678491,619,639,2025-03-24 00:00:00,1255.91,GB56GMID91259256331174,paid,2025-05-07 00:00:00,VAT845755029,0
461,Kristie Costa,diane58@example.org,001-455-619-1721x76320,2020-03-18 00:00:00,VAT815016359,620,461,2025-02-02 00:00:00,1121.39,GB23AENP89546288788020,paid,2025-02-24 00:00:00,VAT163880024,0
683,Amber Humphrey,gutierrezstacy@example.org,467.781.1657x4677,2020-10-20 00:00:00,VAT443967442,621,683,2025-01-06 00:00:00,3501.82,GB15DFFW11041304335647,overdue,2025-01-20 00:00:00,VAT828864396,0
12,Peter Walker DDS,vancelaura@example.org,+1-987-733-8515x7363,2024-01-02 00:00:00,VAT888413280,622,12,2025-03-18 00:00:00,2126.74,GB54EBQE59388001347525,pending,2025-04-08 00:00:00,VAT596900234,0
708,Andrea Williams,ftapia@example.net,586-294-4885x05639,2025-02-27 00:00:00,VAT768451585,623,708,2025-01-04 00:00:00,495.94,GB03VQRI07242991828111,overdue,2025-01-21 00:00:00,VAT928190125,0
632,Marc Ruiz,iwang@example.org,674.448.1269,2024-04-26 00:00:00,VAT948746377,624,632,2025-02-19 00:00:00,4677.16,GB74WQZR18301023101885,pending,2025-04-01 00:00:00,VAT183904674,0
963,Jerry Williams,duranwendy@example.org,001-375-505-6179x73207,2021-08-27 00:00:00,VAT294128201,625,963,2025-03-13 00:00:00,1255.81,GB08JPVR30176913514562,pending,2025-05-06 00:00:00,VAT383452172,0
563,Angela Russell,jwallace@example.net,2113260938,2024-02-13 00:00:00,VAT154402676,626,563,2025-03-14 00:00:00,3124.5,GB39THPM17252321238643,paid,2025-04-30 00:00:00,VAT755497744,0
813,Angelica Gillespie,qolson@example.net,+1-347-839-6187,2024-01-13 00:00:00,VAT800520153,627,813,2025-03-22 00:00:00,3597.73,GB30MRRW44714035091569,pending,2025-03-25 00:00:00,VAT299793026,0
832,James Ball,evansedward@example.org,+1-572-284-0718,2024-10-18 00:00:00,VAT219298367,628,832,2025-02-13 00:00:00,3323.47,GB42CCQO16387622627080,overdue,2025-03-30 00:00:00,VAT462196637,0
806,Dr. Thomas Graham,david62@example.org,896.976.2717,2022-01-09 00:00:00,VAT294619635,629,806,2025-02-10 00:00:00,2141.26,GB54XLJD55746409265323,paid,2025-03-03 00:00:00,VAT452329284,0
103,Jesse Brown,tadams@example.com,(271)281-0076x398,2023-10-19 00:00:00,VAT393187119,630,103,2025-01-17 00:00:00,4470.15,GB80EAKE42214834064267,pending,2025-02-03 00:00:00,VAT456420207,0
139,Stephen Ruiz,zachary02@example.org,541-300-2240x733,2023-12-15 00:00:00,VAT444038809,631,139,2025-01-04 00:00:00,3066.98,GB93HECQ35942041432613,paid,2025-02-11 00:00:00,VAT964959971,0
79,Michele Doyle,gabrielageorge@example.com,+1-288-481-3359,2023-12-18 00:00:00,VAT381521653,632,79,2025-01-04 00:00:00,2801.97,GB69PAFE75924815913053,pending,2025-01-18 00:00:00,VAT816982091,0
251,Christian Francis,fake8154@example.com,(484)597-4239,2023-05-02 00:00:00,VAT734644921,633,251,2025-01-31 00:00:00,2604.83,GB26BINI63494469259961,paid,2025-03-17 00:00:00,VAT275983465,0
999,Joshua Rodriguez,newmanjennifer@example.org,(953)458-0704,2021-12-12 00:00:00,VAT254844372,634,999,2025-03-18 00:00:00,471.13,GB50UHHP26466474152162,overdue,2025-03-21 00:00:00,VAT970771435,0
